label,youtube_id,time_start,time_end,split,full_path,num_files
kissing,WEcPPLZ3-JA,114,124,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/kissing/WEcPPLZ3-JA_000114_000124,300
bookbinding,WEdVOpOsXz0,63,73,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/bookbinding/WEdVOpOsXz0_000063_000073,300
tying knot (not on a tie),WFG38qMr2Fk,21,31,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/tying knot (not on a tie)/WFG38qMr2Fk_000021_000031,300
watering plants,WIV00PoMxPk,115,125,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/watering plants/WIV00PoMxPk_000115_000125,300
finger snapping,WIyenGcTsLw,0,10,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/finger snapping/WIyenGcTsLw_000000_000010,171
testifying,WKc1LjsA2SM,16,26,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/testifying/WKc1LjsA2SM_000016_000026,300
tango dancing,WLR61vdrMXk,98,108,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/tango dancing/WLR61vdrMXk_000098_000108,300
playing clarinet,WNu0Rwwlruc,25,35,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing clarinet/WNu0Rwwlruc_000025_000035,300
swimming butterfly stroke,WONC-tU62RA,9,19,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/swimming butterfly stroke/WONC-tU62RA_000009_000019,268
fixing hair,WPlTlGaDq20,68,78,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/fixing hair/WPlTlGaDq20_000068_000078,300
making a sandwich,WRJXSCKa7l4,117,127,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/making a sandwich/WRJXSCKa7l4_000117_000127,301
playing kickball,WRh2__MJLLs,260,270,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing kickball/WRh2__MJLLs_000260_000270,300
dancing macarena,WVHse24yHP8,23,33,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/dancing macarena/WVHse24yHP8_000023_000033,300
moving furniture,WVUwNsuue5g,0,10,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/moving furniture/WVUwNsuue5g_000000_000010,300
trimming trees,WWCCAx8GShc,131,141,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/trimming trees/WWCCAx8GShc_000131_000141,300
tossing salad,WW_0G31J0KM,0,10,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/tossing salad/WW_0G31J0KM_000000_000010,300
juggling fire,WXM7t-6DOAU,4,14,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/juggling fire/WXM7t-6DOAU_000004_000014,300
playing violin,WXt6Xqc9st0,11,21,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing violin/WXt6Xqc9st0_000011_000021,300
push up,WZ3LM-KXqBw,10,20,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/push up/WZ3LM-KXqBw_000010_000020,300
tango dancing,WZ7EVLPZNYs,167,177,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/tango dancing/WZ7EVLPZNYs_000167_000177,300
ski jumping,W_0G-S-qH4U,2,12,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/ski jumping/W_0G-S-qH4U_000002_000012,113
swimming backstroke,WcuZTE06ZVM,10,20,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/swimming backstroke/WcuZTE06ZVM_000010_000020,299
drinking,Wd8Kz1XRpdg,86,96,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/drinking/Wd8Kz1XRpdg_000086_000096,300
riding elephant,WdYml1ecdws,318,328,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/riding elephant/WdYml1ecdws_000318_000328,300
baby waking up,Wg-JHX1R76s,7,17,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/baby waking up/Wg-JHX1R76s_000007_000017,177
fixing hair,Wg1iL8qTK7s,38,48,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/fixing hair/Wg1iL8qTK7s_000038_000048,300
ripping paper,WiWGuBFHcuE,225,235,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/ripping paper/WiWGuBFHcuE_000225_000235,301
snorkeling,WimPRlD68BE,13,23,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/snorkeling/WimPRlD68BE_000013_000023,300
cooking egg,Wjnvjwsi-fM,1,11,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/cooking egg/Wjnvjwsi-fM_000001_000011,87
golf putting,Wjv9HIe1cgg,73,83,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/golf putting/Wjv9HIe1cgg_000073_000083,300
giving or receiving award,Wk3RkBN0zAY,21,31,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/giving or receiving award/Wk3RkBN0zAY_000021_000031,300
decorating the christmas tree,WoqayiCLV8c,16,26,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/decorating the christmas tree/WoqayiCLV8c_000016_000026,300
sharpening pencil,WoqhMaPGGqY,10,20,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/sharpening pencil/WoqhMaPGGqY_000010_000020,300
eating carrots,WpEq4jdpc6U,19,29,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/eating carrots/WpEq4jdpc6U_000019_000029,300
krumping,WpJe4dtDu_k,3,13,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/krumping/WpJe4dtDu_k_000003_000013,300
ironing,WpcnygLhO-Y,41,51,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/ironing/WpcnygLhO-Y_000041_000051,300
shaving head,Wrni2nPNw_k,270,280,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/shaving head/Wrni2nPNw_k_000270_000280,300
abseiling,Ww61iwaFGrM,59,69,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/abseiling/Ww61iwaFGrM_000059_000069,300
playing recorder,WwyW1T8IXmY,4,14,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing recorder/WwyW1T8IXmY_000004_000014,300
crawling baby,Wy9A7b7FK_Y,53,63,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/crawling baby/Wy9A7b7FK_Y_000053_000063,300
swimming breast stroke,Wy_qVDWCLAc,29,39,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/swimming breast stroke/Wy_qVDWCLAc_000029_000039,300
javelin throw,WyqTqOaJJpg,46,56,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/javelin throw/WyqTqOaJJpg_000046_000056,300
pushing cart,X-IOAzWC5As,2,12,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/pushing cart/X-IOAzWC5As_000002_000012,300
playing keyboard,X3mjiDNidXo,46,56,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing keyboard/X3mjiDNidXo_000046_000056,300
somersaulting,X4C522pjiHs,3,13,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/somersaulting/X4C522pjiHs_000003_000013,300
frying vegetables,X5awHl9IwYE,82,92,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/frying vegetables/X5awHl9IwYE_000082_000092,300
passing American football (not in game),X6Mse65PdBc,8,18,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/passing American football (not in game)/X6Mse65PdBc_000008_000018,300
hopscotch,X6RGOxFUKNw,9,19,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/hopscotch/X6RGOxFUKNw_000009_000019,300
shining shoes,X784j_-bDLk,112,122,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/shining shoes/X784j_-bDLk_000112_000122,284
lunge,XCPqH0iV8L4,0,10,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/lunge/XCPqH0iV8L4_000000_000010,300
golf putting,XDULA0y4N24,1,11,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/golf putting/XDULA0y4N24_000001_000011,70
country line dancing,XDikH9YnOTc,0,10,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/country line dancing/XDikH9YnOTc_000000_000010,300
using computer,XDna3NIOR7Q,13,23,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/using computer/XDna3NIOR7Q_000013_000023,300
water sliding,XE8AeP913ws,2,12,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/water sliding/XE8AeP913ws_000002_000012,300
getting a tattoo,XFAgYyqz2cY,8,18,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/getting a tattoo/XFAgYyqz2cY_000008_000018,300
milking cow,XHIH9Fiqy8A,319,329,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/milking cow/XHIH9Fiqy8A_000319_000329,300
kitesurfing,XHMTucNK2HQ,27,37,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/kitesurfing/XHMTucNK2HQ_000027_000037,269
folding clothes,XHNpj80mfL8,65,75,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/folding clothes/XHNpj80mfL8_000065_000075,299
playing harmonica,XHzUKr_C8zg,6,16,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing harmonica/XHzUKr_C8zg_000006_000016,300
shoveling snow,XI3ZtqVpiH8,21,31,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/shoveling snow/XI3ZtqVpiH8_000021_000031,191
mopping floor,XI7qJHE61zo,37,47,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/mopping floor/XI7qJHE61zo_000037_000047,301
picking fruit,XJK56aFXndw,4,14,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/picking fruit/XJK56aFXndw_000004_000014,300
cleaning windows,XL5HWSb7z-U,14,24,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/cleaning windows/XL5HWSb7z-U_000014_000024,300
finger snapping,XMDjRJsjF44,2,12,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/finger snapping/XMDjRJsjF44_000002_000012,107
playing cymbals,XNx74HgDbaA,0,10,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing cymbals/XNx74HgDbaA_000000_000010,300
spray painting,XOUMPB-p1Bw,138,148,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/spray painting/XOUMPB-p1Bw_000138_000148,300
mopping floor,XQL5AvGKXeU,25,35,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/mopping floor/XQL5AvGKXeU_000025_000035,300
tap dancing,XQnmV1I0-z0,131,141,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/tap dancing/XQnmV1I0-z0_000131_000141,249
reading newspaper,XREc823C5zs,0,10,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/reading newspaper/XREc823C5zs_000000_000010,280
playing didgeridoo,XTRzQeSpFgA,16,26,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing didgeridoo/XTRzQeSpFgA_000016_000026,300
spraying,XUSO3MUZhXM,21,31,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/spraying/XUSO3MUZhXM_000021_000031,300
cutting pineapple,XW7rDoiXmoU,4,14,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/cutting pineapple/XW7rDoiXmoU_000004_000014,300
crossing river,XX0b0-BuEQY,1,11,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/crossing river/XX0b0-BuEQY_000001_000011,301
cartwheeling,XXxyy49I0n8,92,102,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/cartwheeling/XXxyy49I0n8_000092_000102,300
opening bottle,XZ5EBkzr4t4,3,13,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/opening bottle/XZ5EBkzr4t4_000003_000013,299
juggling soccer ball,XZivRFQTvuM,141,151,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/juggling soccer ball/XZivRFQTvuM_000141_000151,300
kicking soccer ball,X_qPyMVaUGw,5,15,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/kicking soccer ball/X_qPyMVaUGw_000005_000015,300
abseiling,XaH22IFN81Y,56,66,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/abseiling/XaH22IFN81Y_000056_000066,231
dunking basketball,XbRHNo0rQVE,5,15,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/dunking basketball/XbRHNo0rQVE_000005_000015,300
unloading truck,Xc6bUqxIcUw,397,407,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/unloading truck/Xc6bUqxIcUw_000397_000407,300
spraying,Xchd-YBUVY4,41,51,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/spraying/Xchd-YBUVY4_000041_000051,198
bandaging,Xcju0_qTe_A,94,104,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/bandaging/Xcju0_qTe_A_000094_000104,300
smoking,XevC7ptw0zQ,21,31,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/smoking/XevC7ptw0zQ_000021_000031,300
stretching arm,XfDGCHBBsHI,13,23,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/stretching arm/XfDGCHBBsHI_000013_000023,188
scuba diving,XfcL68pNdPg,122,132,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/scuba diving/XfcL68pNdPg_000122_000132,300
filling eyebrows,XggaMvJkTa8,151,161,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/filling eyebrows/XggaMvJkTa8_000151_000161,300
playing xylophone,Xj2HoKVk3As,9,19,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing xylophone/Xj2HoKVk3As_000009_000019,300
opening bottle,Xk8eUQ-_xPg,0,10,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/opening bottle/Xk8eUQ-_xPg_000000_000010,300
kicking soccer ball,Xkx53mjgj2E,1,11,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/kicking soccer ball/Xkx53mjgj2E_000001_000011,300
news anchoring,Xli6ZqwpZas,3,13,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/news anchoring/Xli6ZqwpZas_000003_000013,210
finger snapping,XlyFsVzcfnY,4,14,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/finger snapping/XlyFsVzcfnY_000004_000014,299
breading or breadcrumbing,Xm85X2cTu0g,12,22,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/breading or breadcrumbing/Xm85X2cTu0g_000012_000022,300
wrapping present,XndL5v6HTng,62,72,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/wrapping present/XndL5v6HTng_000062_000072,300
playing violin,XoKPpeiDgAo,2,12,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing violin/XoKPpeiDgAo_000002_000012,300
crawling baby,Xq7L2ysxV_U,55,65,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/crawling baby/Xq7L2ysxV_U_000055_000065,300
playing volleyball,XqDgUSMw1gI,5,15,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing volleyball/XqDgUSMw1gI_000005_000015,300
parasailing,XrIBaBdnmDQ,0,10,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/parasailing/XrIBaBdnmDQ_000000_000010,301
playing harp,XsMQDYIW7iI,20,30,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing harp/XsMQDYIW7iI_000020_000030,300
busking,XsWg2q69I1I,79,89,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/busking/XsWg2q69I1I_000079_000089,300
brush painting,XszwR3oSV-A,241,251,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/brush painting/XszwR3oSV-A_000241_000251,300
baby waking up,Xu-e-YO1ESY,30,40,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/baby waking up/Xu-e-YO1ESY_000030_000040,280
playing ice hockey,XuQ16JZ_OX4,1,11,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing ice hockey/XuQ16JZ_OX4_000001_000011,267
hoverboarding,Xw7ldxls-k4,8,18,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/hoverboarding/Xw7ldxls-k4_000008_000018,300
driving car,XwOo3SKUciI,25,35,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/driving car/XwOo3SKUciI_000025_000035,300
sanding floor,XwQhLfYGP-4,81,91,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/sanding floor/XwQhLfYGP-4_000081_000091,253
hammer throw,XwZt_twNjy8,1,11,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/hammer throw/XwZt_twNjy8_000001_000011,176
deadlifting,Xx1-h7VaaAo,13,23,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/deadlifting/Xx1-h7VaaAo_000013_000023,210
triple jump,Xx8aZ9MzZnw,51,61,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/triple jump/Xx8aZ9MzZnw_000051_000061,300
training dog,XxApRfkapsU,107,117,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/training dog/XxApRfkapsU_000107_000117,300
riding a bike,XxPINsFUOFs,14,24,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/riding a bike/XxPINsFUOFs_000014_000024,300
eating doughnuts,XxW7Yv-5Ngs,0,10,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/eating doughnuts/XxW7Yv-5Ngs_000000_000010,164
slacklining,XxWs1x6bM2w,263,273,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/slacklining/XxWs1x6bM2w_000263_000273,300
jetskiing,XxY0Z47n7pg,80,90,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/jetskiing/XxY0Z47n7pg_000080_000090,300
deadlifting,XxnnMRaYub0,1,11,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/deadlifting/XxnnMRaYub0_000001_000011,300
squat,Y-aNWvEAJTc,10,20,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/squat/Y-aNWvEAJTc_000010_000020,285
shining shoes,Y-kOs_LOGoM,429,439,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/shining shoes/Y-kOs_LOGoM_000429_000439,300
ice climbing,Y01QS6KRy9U,142,152,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/ice climbing/Y01QS6KRy9U_000142_000152,300
bouncing on trampoline,Y0a7z82_Lv0,78,88,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/bouncing on trampoline/Y0a7z82_Lv0_000078_000088,190
fixing hair,Y17Aq_TRhkk,41,51,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/fixing hair/Y17Aq_TRhkk_000041_000051,300
headbutting,Y1J-n7E0tn4,29,39,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/headbutting/Y1J-n7E0tn4_000029_000039,180
salsa dancing,Y4-zOgfAtpc,126,136,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/salsa dancing/Y4-zOgfAtpc_000126_000136,300
playing kickball,Y46zmNs4EKY,11,21,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing kickball/Y46zmNs4EKY_000011_000021,300
slapping,Y6Wcb4wqFRM,2,12,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/slapping/Y6Wcb4wqFRM_000002_000012,300
tobogganing,YC373L71DoU,137,147,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/tobogganing/YC373L71DoU_000137_000147,300
tapping guitar,YC4IA4Y4Nao,17,27,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/tapping guitar/YC4IA4Y4Nao_000017_000027,300
juggling balls,YH801xSLkZM,0,10,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/juggling balls/YH801xSLkZM_000000_000010,300
folding paper,YIDYYybGX0I,23,33,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/folding paper/YIDYYybGX0I_000023_000033,228
drop kicking,YIRX6VrTnMA,2,12,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/drop kicking/YIRX6VrTnMA_000002_000012,27
smoking,YIlr1ABiWzY,1171,1181,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/smoking/YIlr1ABiWzY_001171_001181,300
clay pottery making,YKHmnWbp-y8,93,103,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/clay pottery making/YKHmnWbp-y8_000093_000103,300
unloading truck,YLVZShRe1P8,4,14,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/unloading truck/YLVZShRe1P8_000004_000014,300
canoeing or kayaking,YLuft2I6YYc,92,102,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/canoeing or kayaking/YLuft2I6YYc_000092_000102,300
ripping paper,YLwxvuqkZqM,31,41,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/ripping paper/YLwxvuqkZqM_000031_000041,300
skiing crosscountry,YN99cR8asHs,6724,6734,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/skiing crosscountry/YN99cR8asHs_006724_006734,300
walking the dog,YNdkvXWaryY,318,328,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/walking the dog/YNdkvXWaryY_000318_000328,299
shaving legs,YOUl_4JqvgY,47,57,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/shaving legs/YOUl_4JqvgY_000047_000057,300
playing bagpipes,YSVQVV85GOs,13,23,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing bagpipes/YSVQVV85GOs_000013_000023,300
riding mule,YVv92QmfISY,40,50,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/riding mule/YVv92QmfISY_000040_000050,231
sailing,YWD9SBQ9jrk,50,60,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/sailing/YWD9SBQ9jrk_000050_000060,300
playing chess,YY_Xrn6H8A0,21,31,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing chess/YY_Xrn6H8A0_000021_000031,300
rock climbing,YZVPeccjuHI,62,72,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/rock climbing/YZVPeccjuHI_000062_000072,300
drumming fingers,Ya2bHGVEAvw,116,126,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/drumming fingers/Ya2bHGVEAvw_000116_000126,300
vault,YaOoyK4dpyY,3,13,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/vault/YaOoyK4dpyY_000003_000013,300
egg hunting,YbMXDNuVbEI,3,13,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/egg hunting/YbMXDNuVbEI_000003_000013,300
jumping into pool,YbRIfxw0V1c,6,16,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/jumping into pool/YbRIfxw0V1c_000006_000016,300
tai chi,Ye3IvM96h68,133,143,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/tai chi/Ye3IvM96h68_000133_000143,300
playing accordion,YgXLcOtQcSg,28,38,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing accordion/YgXLcOtQcSg_000028_000038,278
carving pumpkin,YguUwsDJyqc,5,15,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/carving pumpkin/YguUwsDJyqc_000005_000015,300
moving furniture,YkYoZyGVzCg,0,10,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/moving furniture/YkYoZyGVzCg_000000_000010,300
cleaning windows,Yk_4d83mUy0,0,10,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/cleaning windows/Yk_4d83mUy0_000000_000010,300
reading newspaper,Ym7j7tGDWJA,578,588,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/reading newspaper/Ym7j7tGDWJA_000578_000588,300
passing American football (not in game),YnPNwzxXHX8,24,34,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/passing American football (not in game)/YnPNwzxXHX8_000024_000034,285
eating chips,YoMAZTg2Nrk,14,24,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/eating chips/YoMAZTg2Nrk_000014_000024,300
skateboarding,YoOrWfFNkgc,38,48,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/skateboarding/YoOrWfFNkgc_000038_000048,300
getting a tattoo,YobM3LpfnYo,52,62,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/getting a tattoo/YobM3LpfnYo_000052_000062,300
folding paper,YogtukBXmyw,185,195,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/folding paper/YogtukBXmyw_000185_000195,300
dodgeball,YoyR58hQkIY,175,185,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/dodgeball/YoyR58hQkIY_000175_000185,300
clean and jerk,Yp0uw-3XuzA,3,13,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/clean and jerk/Yp0uw-3XuzA_000003_000013,225
sweeping floor,YqR3JnchBbs,0,10,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/sweeping floor/YqR3JnchBbs_000000_000010,300
assembling computer,Yqf6O4LBZLU,265,275,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/assembling computer/Yqf6O4LBZLU_000265_000275,300
training dog,YsCKbXAGVC0,114,124,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/training dog/YsCKbXAGVC0_000114_000124,299
sailing,Yv09kphIWBE,0,10,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/sailing/Yv09kphIWBE_000000_000010,300
cooking egg,Yw1fnOK3Xe4,69,79,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/cooking egg/Yw1fnOK3Xe4_000069_000079,301
